title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Disobedience,movie,Drama,2017,tt6108178,6.6,37381,"AD, AE, AG, AL, AO, AR, AT, BA, BB, BE, BG, BH, BO, BR, BZ, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, GF, GH, GQ, GR, GT, HN, HU, IQ, IS, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, ME, MG, MK, ML, MX, MZ, NE, NG, NI, NL, NO, OM, PA, PE, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SN, SV, TC, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
"Shy Shy Cat",movie,"Comedy, Drama",2016,tt6908176,6.3,63,ID
"I Kill Giants",movie,"Drama, Fantasy, Thriller",2017,tt4547194,6.1,33320,"AD, AL, AT, AU, BA, BE, BG, BM, CA, CH, CZ, DE, ES, FJ, GB, GG, GI, GR, HK, HU, IE, IL, IT, KR, LI, LU, MC, ME, MK, MT, NL, NZ, PL, RO, RS, SI, SK, SM, TC, TH"
"Crooked House",movie,"Crime, Drama, Mystery",2017,tt1869347,6.3,28257,"CA, DK, FI, IN, IS, NO, PK, SE"
"Axe: Music of a People",movie,"Documentary, Music",2016,tt6057322,7.9,300,BR
Bleach,movie,"Action, Adventure, Fantasy",2018,tt5979872,6.3,13085,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"One Day",movie,"Drama, Romance",2016,tt6168298,7.7,2859,TH
"Falchi: Falcons Special Squad",movie,"Crime, Drama",2017,tt6536312,5.2,364,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FR, GB, GR, HR, HU, IE, IS, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK"
"The Bar",movie,Thriller,2017,tt5121816,6.3,29285,HR
"O Shaolin do Sertão",movie,Comedy,2016,tt5786508,6.5,785,BR
Duniya,movie,"Action, Drama",1984,tt0301231,6.3,311,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NZ, OM, PA, PE, PF, PH, PK, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Yardie,movie,"Crime, Drama",2018,tt5862902,5.8,3428,"BM, GB, GG, GI, IE, TC"
"Jesus is Dead",movie,Comedy,2016,tt6166990,7,266,PH
"All for Three",movie,"Comedy, Crime",2017,tt4942270,5.1,1052,"DK, FI, NO, SE"
Jane,movie,Drama,2016,tt7317404,6,119,KR
"The Third Party",movie,"Comedy, Romance",2016,tt6088634,6.1,316,PH
"Melbourne Rewind",movie,"Drama, Romance",2016,,,,"ID, MY, PH, SG, TH"
"Ada Cinta Di SMA",movie,"Drama, Musical, Romance",2016,tt12224378,7.2,96,ID
"Como se Tornar o Pior Aluno da Escola",movie,Comedy,2017,tt6791886,5.4,2130,BR
"The Climb",movie,"Comedy, Drama, Romance",2017,tt5157682,6.9,8466,"AE, AG, AL, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CL, CO, CR, CU, CY, CZ, DE, DK, DO, EC, EE, ES, FI, FJ, GB, GG, GI, GR, GT, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KW, LB, LC, LI, LT, LU, LV, MD, ME, MK, MT, MX, MY, NI, NL, NO, NZ, OM, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SE, SI, SK, SM, SV, TC, TH, TR, TT, UA, US, UY, VE, YE, ZA"
"Above Suspicion",movie,"Action, Biography, Crime",2019,tt5688068,5.8,9104,"AE, BH, DZ, EG, IQ, JO, KW, LB, LY, MA, OM, PS, QA, SA, TN, YE"
"The Giant",movie,"Drama, History",2017,tt5693136,6.6,4708,ES
"The Constitution",movie,"Comedy, Drama",2016,tt5545674,7.7,3251,"BA, HR"
"I'll Be Home for Christmas",movie,"Drama, Family, Romance",2016,tt5860940,6.1,2792,CA
"Final Score",movie,"Action, Adventure, Drama",2018,tt5254610,5.8,14512,"IT, SM"
"Joe Rogan: Triggered",movie,Comedy,2016,tt6023444,7.3,5001,"AD, AE, AG, AL, AO, AT, AU, AZ, BA, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CO, CR, CU, CV, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NI, NL, NO, NZ, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SE, SI, SK, SV, TC, TH, TR, TW, US, UY, VE, ZA, ZM"
Doppelgängers,movie,"Comedy, Crime",2016,tt4790416,5.1,146,"CZ, SK"
"Benidorm mon amour",movie,Comedy,2016,tt4741466,3.7,52,"AT, BE, BG, DE, DK, ES, FR, GB, GR, IT, LV, NO, PL, PT, RO, SE, SK"
"Hide and Never Seek",movie,Horror,2016,tt6280802,4.8,268,PH
"Escape from Stalin's Death Camp",movie,"Biography, Drama, History",2017,tt5591786,7.1,1320,UA
"Si elle dit oui... je ne dis pas non",movie,"Comedy, Romance",1983,tt0086309,4.7,64,"LI, MT"
Luck-Key,movie,"Action, Comedy, Crime",2016,tt6175078,6.9,3266,KR
"The Furies",movie,Drama,2016,tt4811564,5.9,417,"AT, BE, BG, CH, CY, CZ, DE, EE, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK"
"Prosta historia o morderstwie",movie,"Crime, Thriller",2016,tt6182864,5.8,446,"AT, BE, BG, BM, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PT, RO, SE, SI, SK, TC"
"Because I Love You",movie,"Drama, Fantasy, Romance",2017,tt5836246,6.5,730,KR
"Will You Be There?",movie,"Drama, Fantasy, Romance",2016,tt6434022,7,1717,KR
"The Bride",movie,"Drama, Horror, Mystery",2017,tt6095090,4.6,3056,"BO, BR, BZ, CL, CO, CR, CU, DO, EC, GF, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, UY, VE"
"Windstorm 3",movie,"Adventure, Drama, Family",2017,tt5311972,6,739,"AT, CH, DE, LI"
"Teenosaurus Rex",movie,"Comedy, Drama",2017,tt6071084,4.7,540,"AT, CH, DE, LI"
"Santa Swap: Merry Christmas Mr. Andersen",movie,"Adventure, Comedy, Family",2016,tt5531536,6.3,889,"DK, FI, NO, SE"
"Komedia malzenska",movie,Comedy,1994,tt0110274,6.4,397,PL
"Khun Phan",movie,"Action, History, Thriller",2016,tt3665704,5.6,387,TH
"6 Below: Miracle on the Mountain",movie,"Biography, Drama, Sport",2017,tt5503688,5.7,8759,"AU, FJ, KR, NZ"
"7 Years",movie,Drama,2016,tt5517438,6.7,5398,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BE, BG, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, IL, IN, IQ, IS, IT, JM, JO, JP, KR, KW, LB, LC, LI, LU, LV, LY, MA, MD, MG, MK, ML, MX, MY, MZ, NI, NO, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SE, SI, SK, SN, SV, TC, TH, TR, TW, TZ, US, UY, VE, ZA, ZM"
"The Conjuring: The Devil Made Me Do It",movie,"Horror, Mystery, Thriller",2021,tt7069210,6.3,146020,"AD, BE, CH, ES, FJ, FR, GF, HK, ID, IN, IT, LU, MC, MY, PF, PH, PK, PT, SG, SM, TH, TW"
"Dana Carvey: Straight White Male, 60",movie,Comedy,2016,tt6217368,6.5,1643,"AD, AE, AG, AL, AO, AT, AU, AZ, BA, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NG, NI, NL, NO, NZ, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SC, SE, SI, SK, SN, SV, TC, TH, TR, TW, TZ, US, UY, VE, ZA, ZM, ZW"
"Right Here Right Now",movie,"Comedy, Drama, Music",2018,tt6175086,5.4,361,"AT, CH, CI, CV, DE, GH, KE, LI, MU, NG, SN"
"Angel Has Fallen",movie,"Action, Thriller",2019,tt6189022,6.4,113863,"AL, AT, AU, BA, BE, CA, DE, FJ, HR, ID, JP, ME, MK, NL, NZ, RS, SI"
Mass,movie,Drama,2021,tt11389748,7.6,18136,TW
Sahara,movie,"Adventure, Animation, Comedy",2017,tt4466894,5.5,3188,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Reunion 2: The Bachelor Party",movie,Comedy,2016,tt5030004,4.3,1262,"DK, FI, NO, SE"
"Chota Bheem Aur Ganesh in the Amazing Odyssey",movie,Animation,2012,,,,"AG, AL, AU, AZ, BA, BM, BS, BY, BZ, CA, CI, DZ, GG, GI, HK, ID, IN, JM, KR, LC, MC, ME, MK, MU, MY, NZ, PH, QA, RS, SC, TC, TH, TN, TZ, US, ZA, ZW"
"Never Look Away",movie,"Biography, Drama, Romance",2018,tt5311542,7.7,26276,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Sun in My Eyes",movie,Drama,2015,tt4007410,6.3,155,"AL, AT, BA, BE, BG, CH, CZ, DE, DK, ES, GR, HR, HU, IS, LT, LV, MD, ME, MK, NO, PT, RO, RS, SE, SI, SK, TR"
"I Am Hope",movie,Drama,2016,tt5931390,7,23,ID
"Les naufrageurs",movie,"Adventure, Drama, Romance",1959,tt0155903,5.8,62,"CY, DK, LI"
"Unicorn Store",movie,"Comedy, Drama, Fantasy",2017,tt2338454,5.6,21037,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Escort",movie,Drama,2016,tt6153924,5.2,129,PH
"Non si ruba a casa dei ladri",movie,Comedy,2016,tt6218374,5.5,372,"IT, SM"
"Montalbano and Me: Andrea Camilleri",movie,Biography,2014,tt5487520,7.2,67,"AL, AT, BA, BG, CH, CZ, DE, ES, GR, HU, IS, LT, LV, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK, TR"
"The Patriarch",movie,Comedy,2016,tt4958468,6.9,1327,"AR, BO, CL, CO, CR, CU, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
Halloween,movie,"Crime, Drama, Horror",2018,tt1502407,6.5,175761,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, HR, HU, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TD, TN, TR, TT, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Johnny Nobody",movie,"Crime, Drama, Mystery",1961,tt0055030,6.3,340,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK"
"Megan Leavey",movie,"Action, Biography, Drama",2017,tt4899370,7.1,28499,"CA, US"
"Mr. Roosevelt",movie,Comedy,2017,tt6212496,6.2,3898,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Crayon Shin-chan: Fast Asleep! Dreaming World Big Assault!",movie,"Animation, Comedy",2016,tt5526456,6.4,396,"JP, KR"
"Chris Tall - Selfie von Mutti",movie,Comedy,2016,,,,"AT, CH, DE, LI"
"I'm a Killer",movie,"Crime, Drama, Mystery",2016,tt6104058,6.9,3324,PL
Runaway,movie,"Action, Crime, Drama",2014,tt4373670,7.1,39,ID
"The War with Grandpa",movie,"Comedy, Drama, Family",2020,tt4532038,5.7,25599,CA
"Colin Quinn: The New York Story",movie,Comedy,2016,tt6257714,7,1090,"AD, AL, AT, AU, BA, BE, BG, BM, BO, CH, CL, CO, CR, DE, DK, DZ, EC, EE, EG, ES, FR, GB, GR, GT, IL, IT, JM, JP, KR, KW, LC, LT, LV, MD, MK, MX, NO, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SE, SI, SK, TR, TW, US, UY, ZA"
"Destination White House - Battles for the Presidency",movie,Documentary,2016,tt7504160,6.7,39,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK"
"How to Be a Latin Lover",movie,"Comedy, Drama",2017,tt4795124,6,18170,"AG, AR, BB, BM, BO, BR, BS, BZ, CA, CL, CO, CR, DO, EC, GB, GF, GG, GI, GT, HN, IE, JM, LC, MT, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Show Dogs",movie,"Adventure, Comedy, Crime",2018,tt5691024,4,5128,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GB, GG, GI, GT, HN, IE, IN, JM, LC, MT, MX, NI, PA, PE, PK, PL, PY, SV, TC, TT, UY, VE"
"Soof 2",movie,"Comedy, Romance",2016,tt5589768,6,1634,NL
"The Little Witch",movie,"Comedy, Drama, Family",2018,tt6153538,6.2,1563,CH
Fathers,movie,"Drama, Romance",2016,tt5937802,6.7,405,"ID, IN, JP, MY, PH, PK, SG, TH, TW"
"Loving Pablo",movie,"Biography, Crime, Drama",2017,tt4682788,6.4,22809,"AE, BH, DZ, EG, IQ, JO, KR, KW, LB, LY, MA, OM, PS, QA, SA, TN, YE"
"The Miracle Season",movie,"Drama, Sport",2018,tt5427194,6.5,6478,CA
"Michael Che Matters",movie,Comedy,2016,tt6209400,7.2,2868,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, US, UY, VE, YE, ZA, ZM, ZW"
"I Don't Feel at Home in This World Anymore",movie,"Comedy, Crime, Drama",2017,tt5710514,6.9,65126,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Monkey,movie,Drama,2016,tt5650098,6.6,448,"AT, BE, BG, CH, CY, CZ, DE, EE, ES, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK"
Split,movie,"Action, Drama, Sport",2016,tt6147768,6.6,289,KR
"A Call for Inclusion",movie,Drama,2016,tt6246432,6.4,65,"BA, BE, BG, CZ, DK, FR, GR, HR, HU, IS, NL, NO, PL, PT, RO, SE, SI, TR"
"Kathleen Madigan: Bothering Jesus",movie,Comedy,2016,tt6264486,7.5,695,"AU, BM, CA, GB, GG, GI, IE, NZ, TC, US, ZA"
"Maybe Tomorrow",movie,Romance,2016,tt6492956,,,PH
"Ghostbusters: Afterlife",movie,"Adventure, Comedy, Fantasy",2021,tt4513678,7,228589,"AE, BH, CA, DZ, EG, FJ, HK, ID, IN, IQ, JO, KW, LB, LY, MA, MY, NZ, OM, PH, PK, PS, QA, SA, SG, TH, TN, TR, TW, YE"
"Asylum of Darkness",movie,"Horror, Sci-Fi",2013,tt2196848,3.5,369,TW
Cargo,movie,"Drama, Horror, Sci-Fi",2017,tt3860916,6.3,49359,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Finding Your Feet",movie,"Comedy, Drama, Family",2017,tt4538916,6.8,7380,"AU, FJ, NZ"
"My Annoying Brother",movie,"Comedy, Drama, Sport",2016,tt6388082,7.3,4465,KR
"The Lovers",movie,"Comedy, Drama, Romance",2017,tt5770620,6.1,4324,PT
"Roxanne Roxanne",movie,"Biography, Drama, Music",2017,tt5796838,6.2,3741,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Trip to Spain",movie,"Adventure, Comedy, Drama",2017,tt6193424,6.6,6498,"AU, FJ, NZ"
"Burning Sands",movie,Drama,2017,tt5826432,6,3087,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Take Me",movie,"Comedy, Crime, Mystery",2017,tt6598626,6.1,6699,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NG, NI, NL, NO, NZ, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TR, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW"
"Blade of the Immortal",movie,"Action, Drama, Fantasy",2017,tt5084170,6.7,19775,"AD, AE, AL, AO, AZ, BA, BE, BG, BH, BY, CI, CM, CV, CZ, DK, DZ, EE, EG, ES, FI, FR, GH, GQ, HK, HR, HU, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MU, MY, MZ, NE, NG, NL, NO, OM, PF, PH, PK, PL, PS, PT, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, TH, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
"Fullmetal Alchemist",movie,"Action, Adventure, Fantasy",2017,tt5607028,5.3,21300,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Holy Camp!",movie,Musical,2017,tt5176252,6.2,4643,"AD, ES, GI"
Roma,movie,Drama,2018,tt6155172,7.7,172161,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Unmarried Wife",movie,"Drama, Romance",2016,tt5755796,6,227,PH
